mean,std,min,max,median,p10,p90,skewness,kurtosis,entropy,glcm_contrast,glcm_energy,glcm_homogeneity,glcm_correlation,edge_density,edge_count,edge_strength,fft_mean,fft_std,fft_energy,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,image
0.4872626211128983,0.21392381253116063,0.0,1.0,0.5490196078431373,0.13333333333333333,0.7254901960784313,-0.5325196090830293,-1.0092579623306601,7.425241897850112,93.79705882352944,0.022680235450947474,0.2660105813193672,0.984104818126648,0.061187744140625,4010,1022550,8.413906325749878,135.97143801197203,1216284313.1708727,0.0764617919921875,0.0819549560546875,0.0548248291015625,0.0904083251953125,0.1269073486328125,0.1203765869140625,0.0701446533203125,0.0894622802734375,0.120697021484375,0.16876220703125,NORMAL2-IM-0757-0001.jpeg
0.4626944149241728,0.24124825821243262,0.0,1.0,0.49411764705882355,0.07450980392156863,0.7647058823529411,-0.3998353454715602,-0.8324771473457511,7.425358620752456,149.61112132352946,0.07383976005791963,0.2124339185896253,0.980036491591494,0.1475677490234375,9671,2466105,12.102152038287416,133.03431325893882,1169463088.7905874,0.0688018798828125,0.0706787109375,0.0554656982421875,0.09423828125,0.1547698974609375,0.124420166015625,0.065032958984375,0.0704803466796875,0.1641693115234375,0.1319427490234375,IM-0629-0001-0002.jpeg
0.4653629078584559,0.2511151477448188,0.0,1.0,0.5215686274509804,0.0,0.7490196078431373,-0.5577611607993603,-0.7911429021357153,7.228399322830695,115.79243259803923,0.10798226967554057,0.2531789011875586,0.9857434985927739,0.107208251953125,7026,1791630,10.124097659919926,134.9917561151218,1200964997.7735333,0.061798095703125,0.0655517578125,0.053436279296875,0.0961151123046875,0.151641845703125,0.125274658203125,0.062713623046875,0.0655364990234375,0.1941070556640625,0.1238250732421875,IM-0588-0001.jpeg
0.4193620868757659,0.23102934526734958,0.0,1.0,0.45098039215686275,0.0,0.7019607843137254,-0.4371723885136169,-0.798787233052431,7.093781598409012,114.33336397058827,0.11775018149205146,0.26762795417515994,0.9833782504459068,0.1194000244140625,7825,1995375,10.411971385146888,122.12700646335179,984574515.9913268,0.0637969970703125,0.066802978515625,0.050445556640625,0.0930023193359375,0.1474456787109375,0.1187896728515625,0.0610504150390625,0.06719970703125,0.2057647705078125,0.125701904296875,IM-0713-0001.jpeg
0.48734352261412384,0.24890615811422317,0.0,1.0,0.5215686274509804,0.00784313725490196,0.7803921568627451,-0.5409523408887235,-0.6586057467436666,7.307639588403459,132.04595588235293,0.0927577880203432,0.23919072789805476,0.9834477336226238,0.11920166015625,7812,1992060,11.556426779855023,139.6127769138287,1286162250.3020067,0.069549560546875,0.0703277587890625,0.0532684326171875,0.0923004150390625,0.143035888671875,0.1156463623046875,0.0650177001953125,0.0709228515625,0.185882568359375,0.1340484619140625,NORMAL2-IM-0696-0001.jpeg
0.35801385617723647,0.21965118552134255,0.0,1.0,0.39215686274509803,0.0,0.6274509803921569,-0.2963384931994556,-1.0702336702923698,6.909967984947368,96.8693780637255,0.14413815958261958,0.2890156052236104,0.984493710830003,0.10894775390625,7140,1820700,10.684840452550247,106.99407600709833,757720554.9373319,0.0718231201171875,0.06744384765625,0.0513153076171875,0.08245849609375,0.1270904541015625,0.0994873046875,0.05975341796875,0.0698089599609375,0.2361907958984375,0.1346282958984375,NORMAL2-IM-0808-0001.jpeg
0.554209810144761,0.2166646567605274,0.0,1.0,0.5607843137254902,0.27450980392156865,0.8352941176470589,-0.20173511787268827,-0.5667210939039329,7.737960455612419,131.96208639705884,0.014896122720882523,0.15776966525006553,0.9780659702988342,0.1538543701171875,10083,2571165,12.010693369910559,151.86020633538763,1520813934.0809846,0.08123779296875,0.0794219970703125,0.0612640380859375,0.099273681640625,0.1471099853515625,0.116973876953125,0.0706329345703125,0.0803680419921875,0.108489990234375,0.1552276611328125,NORMAL2-IM-1126-0001.jpeg
0.42425650802313114,0.24350831340013948,0.0,1.0,0.44313725490196076,0.06666666666666667,0.7294117647058823,-0.17692663370549203,-1.1017295479561342,7.453811720033713,158.8271599264706,0.07668301176197796,0.21398649285327714,0.9792406946901223,0.158905029296875,10414,2655570,12.23064795898746,124.62950309666617,1027742223.015517,0.06787109375,0.070465087890625,0.0545196533203125,0.095703125,0.15655517578125,0.1220550537109375,0.06768798828125,0.0676116943359375,0.1662750244140625,0.131256103515625,IM-0701-0001.jpeg
0.499156338560815,0.27703670229146954,0.0,1.0,0.5529411764705883,0.0,0.8196078431372549,-0.5227798578104609,-0.8874192066012054,7.268022727912478,138.13360906862746,0.12009269125435212,0.24707031068695798,0.9860705961997314,0.137603759765625,9018,2299590,12.196905395669681,145.6359719616651,1399757264.0243597,0.0736236572265625,0.07232666015625,0.05413818359375,0.0882415771484375,0.1232757568359375,0.0999755859375,0.06292724609375,0.0725860595703125,0.2139434814453125,0.1389617919921875,NORMAL2-IM-1046-0001.jpeg
0.38936947093290447,0.24160735127492508,0.0,1.0,0.42745098039215684,0.0,0.6823529411764706,-0.3301040582808082,-1.0982076209897644,6.950837538139817,164.92800245098044,0.15197421029683444,0.27035717158463396,0.9781422279074508,0.1375885009765625,9017,2299335,11.641465009903392,116.73004038619682,901868816.7044675,0.07098388671875,0.07012939453125,0.05377197265625,0.082427978515625,0.1199798583984375,0.0967864990234375,0.0600433349609375,0.0707855224609375,0.2436676025390625,0.1314239501953125,IM-0304-0001.jpeg
0.4924687404258578,0.2393283802918143,0.0,1.0,0.5098039215686274,0.15294117647058825,0.796078431372549,-0.35488164156431895,-0.733359563312296,7.575319805024057,177.31276041666666,0.05195353207235451,0.1884923277561652,0.9759123799921752,0.160980224609375,10550,2690250,13.026339229145025,139.5644613954268,1287646373.3675354,0.07275390625,0.072509765625,0.057342529296875,0.0973358154296875,0.1587677001953125,0.1173553466796875,0.067840576171875,0.0735931396484375,0.14447021484375,0.138031005859375,NORMAL2-IM-0385-0001.jpeg
0.4986752977558211,0.24861397737173652,0.0,1.0,0.5333333333333333,0.08627450980392157,0.788235294117647,-0.5484224842066454,-0.6743669952026892,7.417932751587077,154.47472426470588,0.07601244410255578,0.21424576830333192,0.9805643517339417,0.130035400390625,8522,2173110,11.603374676470038,142.17373077963143,1333527054.1021452,0.077239990234375,0.07525634765625,0.0546417236328125,0.0866241455078125,0.1355743408203125,0.105255126953125,0.0648193359375,0.07635498046875,0.175689697265625,0.1485443115234375,NORMAL2-IM-0908-0001.jpeg
0.45751761642156863,0.23515231899314226,0.0,1.0,0.49411764705882355,0.0,0.7372549019607844,-0.5561696374633068,-0.5646211979289362,7.207683100364515,141.84042585784317,0.10208381376334588,0.2520409100396515,0.9800664806886806,0.1240692138671875,8131,2073405,11.385710150316005,131.1961708249477,1136529875.5833604,0.064483642578125,0.0669403076171875,0.0520782470703125,0.095733642578125,0.1519012451171875,0.1225128173828125,0.062896728515625,0.0675201416015625,0.1883087158203125,0.12762451171875,NORMAL2-IM-1301-0001.jpeg
0.4225944369446997,0.23841918738484497,0.0,1.0,0.44313725490196076,0.0,0.7333333333333333,-0.2400900697863812,-0.7413939067092792,7.314977120507439,168.0241574754902,0.1041046454950705,0.23267803365245968,0.9771759344843078,0.163177490234375,10694,2726970,12.863347283574317,123.54618371298092,1011163149.9840369,0.072235107421875,0.0750732421875,0.054779052734375,0.0886077880859375,0.1336212158203125,0.1028289794921875,0.065399169921875,0.0740203857421875,0.196014404296875,0.137420654296875,NORMAL2-IM-0428-0001.jpeg
0.415267884497549,0.27154158348508534,0.0,1.0,0.4392156862745098,0.0,0.7568627450980392,-0.1751243031756407,-1.183679989803772,7.064866316395014,135.1209405637255,0.16422177788809433,0.2978963535143682,0.9858570544648758,0.13018798828125,8532,2175660,12.554992078141803,126.3968826484154,1057344701.6821225,0.0587310791015625,0.06292724609375,0.0491790771484375,0.088592529296875,0.1508636474609375,0.1080169677734375,0.059051513671875,0.0621490478515625,0.243927001953125,0.1165618896484375,NORMAL2-IM-1318-0001.jpeg
0.44886797736672795,0.23352621181132072,0.0,1.0,0.49411764705882355,0.0,0.7215686274509804,-0.5379015920396792,-0.6394354963105435,7.240609373850852,159.58866421568626,0.09789267145355501,0.23333963855139903,0.9774105825547469,0.1383056640625,9064,2311320,12.096023286543996,128.96516286710457,1099584439.1034837,0.070556640625,0.0711822509765625,0.055419921875,0.09228515625,0.1412811279296875,0.1096343994140625,0.06512451171875,0.0711822509765625,0.1877899169921875,0.1355438232421875,IM-0626-0001-0001.jpeg
0.5290061202703737,0.21932685773466842,0.0,1.0,0.5490196078431373,0.23137254901960785,0.796078431372549,-0.5423587583440213,-0.2830299124656568,7.580252295618486,112.39272365196078,0.03221764838362234,0.1955417121918294,0.981739816132162,0.1141815185546875,7483,1908165,10.954574661148126,146.19385386266762,1408542022.9083583,0.0773468017578125,0.0782012939453125,0.056365966796875,0.095489501953125,0.1456146240234375,0.117767333984375,0.0691070556640625,0.079864501953125,0.13116455078125,0.149078369140625,NORMAL2-IM-0399-0001.jpeg
0.45115535960477937,0.25827370222753476,0.0,1.0,0.49411764705882355,0.0,0.7686274509803922,-0.384459210833039,-0.9022345911845093,7.245204253341733,142.77833946078428,0.12076969853883486,0.2514460163347602,0.9834075566313355,0.1351470947265625,8857,2258535,12.20248349129882,132.5215893572799,1160699723.7193077,0.0667724609375,0.06915283203125,0.0508575439453125,0.09112548828125,0.142059326171875,0.1131591796875,0.06201171875,0.0695037841796875,0.2094268798828125,0.1259307861328125,IM-0452-0001.jpeg
0.4568274404488357,0.2336595486927227,0.0,1.0,0.4745098039215686,0.12941176470588237,0.7411764705882353,-0.2164544624456507,-0.9043693740559595,7.616910127569895,139.68854166666665,0.04451450017013651,0.17794947654164817,0.9801344150842505,0.1740264892578125,11405,2908275,12.656582702399753,130.74654684155485,1130813757.6329105,0.0738372802734375,0.075164794921875,0.058563232421875,0.0967559814453125,0.156463623046875,0.1192169189453125,0.0683746337890625,0.0742950439453125,0.1365203857421875,0.14080810546875,IM-0672-0001.jpeg
0.5159251493566177,0.2282155446388979,0.0,1.0,0.5568627450980392,0.1607843137254902,0.7725490196078432,-0.6630727898758988,-0.08331522161073046,7.483509215413165,119.11818321078432,0.05280005234821758,0.18347703545955757,0.9821508076719777,0.1626129150390625,10657,2717535,11.620062547318462,143.95323281904115,1366920992.696347,0.0793609619140625,0.075225830078125,0.062835693359375,0.0971832275390625,0.1331634521484375,0.1078643798828125,0.068145751953125,0.076568603515625,0.1512298583984375,0.1484222412109375,IM-0314-0001.jpeg
0.4781592275582108,0.2630185397146569,0.0,1.0,0.5176470588235295,0.03137254901960784,0.807843137254902,-0.3354257529692197,-0.9729623148968063,7.460838728777124,135.54033394607848,0.08840866774577094,0.2195758191201984,0.9848216792854406,0.1508941650390625,9889,2521695,12.467429743159885,139.14800386193005,1279105681.533195,0.0653076171875,0.0693359375,0.0538177490234375,0.098846435546875,0.15631103515625,0.1213836669921875,0.0662078857421875,0.06732177734375,0.17376708984375,0.1277008056640625,NORMAL2-IM-0578-0001.jpeg
0.5107876646752452,0.2635092599325499,0.0,1.0,0.5568627450980392,0.00392156862745098,0.8156862745098039,-0.5541715628685914,-0.7469201344002703,7.353518004187173,138.92115502450986,0.09429253243232606,0.2274449459497555,0.9845096491591494,0.146209716796875,9582,2443410,12.237819078576841,146.6269913762132,1418804515.0348947,0.0738067626953125,0.07257080078125,0.054931640625,0.08477783203125,0.146240234375,0.1056976318359375,0.066162109375,0.072418212890625,0.1863861083984375,0.1370086669921875,NORMAL2-IM-1171-0001.jpeg
0.557066135780484,0.2572592400943278,0.0,1.0,0.6392156862745098,0.09411764705882353,0.8196078431372549,-0.9001032341695194,-0.3086741156402901,7.277564762661137,146.42844669117653,0.06754209109615414,0.26445168854075823,0.9827810278526661,0.09619140625,6304,1607520,11.985235103475041,156.62370693345966,1617076645.6628063,0.0771331787109375,0.075897216796875,0.055694580078125,0.0880279541015625,0.124603271484375,0.10589599609375,0.0666961669921875,0.08001708984375,0.1728515625,0.1531829833984375,NORMAL2-IM-1401-0001.jpeg
0.42340147729013483,0.21712455693325547,0.0,1.0,0.4392156862745098,0.10196078431372549,0.6980392156862745,-0.2582679852621267,-0.7920137508414204,7.493232655413126,161.3315257352941,0.05080584511261465,0.1936601440369563,0.9734455146403022,0.1579437255859375,10351,2639505,12.497013713042298,121.16911277571951,972431638.0429679,0.071990966796875,0.07403564453125,0.0589599609375,0.0959320068359375,0.157257080078125,0.1154632568359375,0.067901611328125,0.0747833251953125,0.143218994140625,0.1404571533203125,IM-0313-0001.jpeg
0.4643339269301471,0.25590265336194395,0.0,1.0,0.5215686274509804,0.0,0.7568627450980392,-0.5788119583178812,-0.7637502811157026,7.075118122033918,135.29511335784315,0.1337885573044376,0.27476724483938014,0.9840613379319215,0.12506103515625,8196,2089980,11.978779501809717,135.19676357676485,1207281650.236432,0.0650482177734375,0.0677490234375,0.053863525390625,0.0897369384765625,0.1393280029296875,0.1079559326171875,0.0635833740234375,0.06640625,0.2199859619140625,0.1263427734375,IM-0461-0001.jpeg
0.5405414057712928,0.24560634825079158,0.0,1.0,0.5803921568627451,0.15294117647058825,0.8313725490196079,-0.7186261637128769,-0.15960530159207842,7.337226217752774,129.75013786764708,0.07953000819541033,0.22437072291317375,0.9832843379330024,0.135955810546875,8910,2272050,12.08266663461339,151.51217775802925,1514008139.6602535,0.0733184814453125,0.0730743408203125,0.0562744140625,0.092041015625,0.1423187255859375,0.1083831787109375,0.0652313232421875,0.0727691650390625,0.1751861572265625,0.1414031982421875,IM-0578-0001.jpeg
0.4633870442708333,0.2663720805426293,0.0,1.0,0.4980392156862745,0.0,0.792156862745098,-0.2802304322406281,-1.0555249344857576,7.441185824159713,138.63204656862746,0.0962022146558139,0.23150304496709684,0.9848618866952893,0.146331787109375,9590,2445450,12.787752978578322,136.23107284195075,1226993292.667128,0.0609130859375,0.0643768310546875,0.0531158447265625,0.10064697265625,0.1705169677734375,0.125518798828125,0.0626220703125,0.064849853515625,0.1782073974609375,0.119232177734375,IM-0613-0001.jpeg
0.4410783356311274,0.24637725161960763,0.0,1.0,0.4470588235294118,0.07450980392156863,0.7686274509803922,-0.1519161259014323,-0.9699228632553072,7.56480254615275,185.09345894607847,0.06611800348738878,0.2031849273297403,0.976373275583586,0.16241455078125,10644,2714220,13.35437678960285,128.64620378914387,1096298340.600815,0.0711212158203125,0.0727996826171875,0.0572509765625,0.0942230224609375,0.150787353515625,0.1131744384765625,0.068115234375,0.074676513671875,0.1583404541015625,0.1395111083984375,IM-0320-0001.jpeg
0.42576497395833335,0.2334596407369237,0.0,1.0,0.4588235294117647,0.0,0.7176470588235294,-0.41317871591641614,-0.8062719095064916,7.224413845172942,127.70137867647058,0.10272003327164891,0.25263650713786934,0.9818232518363059,0.116912841796875,7662,1953810,11.15163084548064,123.80495906232912,1012664025.673818,0.065216064453125,0.0660552978515625,0.0521392822265625,0.0947418212890625,0.1520233154296875,0.1215667724609375,0.06304931640625,0.0692901611328125,0.1892852783203125,0.1266326904296875,IM-0624-0001-0002.jpeg
0.48212376014859065,0.1983385843296023,0.0,1.0,0.5176470588235295,0.20392156862745098,0.7019607843137254,-0.754230095712597,0.06539752055469528,7.342884653539732,82.95088848039217,0.044297944038389304,0.22642738429738218,0.983539941284168,0.09075927734375,5948,1516740,9.28554453835836,133.1362158576375,1167292714.8615458,0.067657470703125,0.0708770751953125,0.059356689453125,0.10089111328125,0.1587677001953125,0.12408447265625,0.071441650390625,0.0732879638671875,0.135406494140625,0.1382293701171875,NORMAL2-IM-0460-0001.jpeg
0.4120141122855392,0.2507539068136783,0.0,1.0,0.40784313725490196,0.058823529411764705,0.7607843137254902,0.06009239886625763,-1.008385505906607,7.61338159230856,166.29177389705887,0.06762555000761045,0.20905074380853542,0.9795611391772926,0.159332275390625,10442,2662710,12.857388725880105,122.8028245059201,999151773.3834063,0.069183349609375,0.072906494140625,0.0556793212890625,0.0945281982421875,0.155731201171875,0.1173553466796875,0.0685272216796875,0.0723419189453125,0.1582489013671875,0.135498046875,NORMAL2-IM-0490-0001.jpeg
0.43772206025965077,0.21948557208740843,0.0,1.0,0.4666666666666667,0.0784313725490196,0.6980392156862745,-0.45321824204840583,-0.6000041156638298,7.378759232531946,132.92043504901966,0.06822707640208558,0.22357111615445419,0.9785442440225331,0.116943359375,7664,1954320,10.797067813528503,124.88909545673037,1029823714.9098963,0.07171630859375,0.07244873046875,0.05560302734375,0.0943603515625,0.14666748046875,0.1146087646484375,0.066436767578125,0.0742034912109375,0.16436767578125,0.13958740234375,IM-0640-0001-0001.jpeg
0.5372426949295344,0.21644066259577072,0.0,1.0,0.5607843137254902,0.25098039215686274,0.792156862745098,-0.6409086599230833,-0.16476382444115423,7.526354490112791,133.68785232843138,0.0253438670643984,0.17968872569265243,0.9777531492688498,0.159027099609375,10422,2657610,12.153829032045124,147.77705340057113,1440859624.0397391,0.0797271728515625,0.0800933837890625,0.0589447021484375,0.0949859619140625,0.145721435546875,0.1125946044921875,0.069122314453125,0.07940673828125,0.1246795654296875,0.15472412109375,IM-0678-0001.jpeg
0.4781936944699755,0.26467578116318274,0.0,1.0,0.5019607843137255,0.0,0.8156862745098039,-0.34070920088108686,-0.8823950507369576,7.382920670830951,136.8154564950981,0.10333963676898861,0.24791441404786982,0.9848716926653663,0.1240997314453125,8133,2073915,12.577344059036701,139.3516658374366,1283003276.0175319,0.0652008056640625,0.066070556640625,0.052490234375,0.0946807861328125,0.1541748046875,0.1217803955078125,0.0626373291015625,0.06787109375,0.18963623046875,0.125457763671875,IM-0623-0001.jpeg
0.5156480976179534,0.22192249270376568,0.0,1.0,0.5372549019607843,0.21568627450980393,0.7843137254901961,-0.4418307359733037,-0.4746590403860962,7.599032983309338,127.58226102941181,0.03344108650552897,0.18411824842569396,0.9797636818042462,0.146209716796875,9582,2443410,11.39645889455289,143.25956547705283,1353526960.194141,0.07232666015625,0.0726165771484375,0.0576324462890625,0.103485107421875,0.159027099609375,0.1270599365234375,0.0697021484375,0.0719757080078125,0.126220703125,0.13995361328125,IM-0620-0001-0002.jpeg
0.40728185317095583,0.20343214855171687,0.0,1.0,0.43137254901960786,0.10196078431372549,0.6509803921568628,-0.3638776736979125,-0.585699778184043,7.309123743739526,91.58177083333334,0.0663010202371233,0.24949678217105203,0.9828193860984793,0.094451904296875,6190,1578450,9.395409472526717,116.16765419757033,890188437.9740719,0.0659332275390625,0.06732177734375,0.056671142578125,0.0985565185546875,0.1563873291015625,0.1253509521484375,0.068267822265625,0.07275390625,0.1568145751953125,0.1319427490234375,IM-0505-0001-0002.jpeg
0.4639903349034926,0.22228617127038325,0.0,1.0,0.5019607843137255,0.10980392156862745,0.7294117647058823,-0.5478892757219246,-0.4977902932364233,7.359455729503075,111.53514093137255,0.0679071731254575,0.22506663133839488,0.9824368652228906,0.118865966796875,7790,1986450,10.618644908252607,131.28024921658462,1136869995.5810225,0.06854248046875,0.0720367431640625,0.0571746826171875,0.09674072265625,0.152679443359375,0.120361328125,0.067230224609375,0.0722808837890625,0.1592559814453125,0.133697509765625,IM-0562-0001.jpeg
0.49497596890318624,0.2268891584794986,0.0,1.0,0.5450980392156862,0.10196078431372549,0.7411764705882353,-0.7593237222465832,-0.2211014047677513,7.45524141854628,96.28385416666666,0.039512830945049975,0.2173152894343541,0.9854548690289999,0.1182708740234375,7751,1976505,9.688639310837786,139.05479853815172,1273371474.538101,0.0724945068359375,0.0748291015625,0.0607757568359375,0.0989837646484375,0.1492767333984375,0.1143798828125,0.067901611328125,0.076080322265625,0.13800048828125,0.14727783203125,IM-0209-0001.jpeg
0.4779743269378064,0.2510160728489629,0.0,1.0,0.5254901960784314,0.03529411764705882,0.7686274509803922,-0.4516617146128491,-0.8318836364421625,7.37320426636753,115.7810968137255,0.08901131253796808,0.23017314614914253,0.9857549783359203,0.136474609375,8944,2280720,12.075412482499976,137.68030264328203,1251847787.1558328,0.0687713623046875,0.0697784423828125,0.05389404296875,0.091552734375,0.153717041015625,0.1175384521484375,0.064727783203125,0.0712890625,0.1774749755859375,0.131256103515625,IM-0453-0001-0002.jpeg
0.429501522288603,0.2489399062181332,0.0,1.0,0.4392156862745098,0.00784313725490196,0.7529411764705882,-0.1472943058268786,-0.9562179719915838,7.439097316809708,161.85968137254906,0.09269654113823027,0.22170119078009407,0.979776388772814,0.1620941162109375,10623,2708865,12.66899602890727,126.45299932342225,1058463055.7586156,0.0685882568359375,0.069793701171875,0.05792236328125,0.0953521728515625,0.1470184326171875,0.1136016845703125,0.0645904541015625,0.0723876953125,0.18011474609375,0.1306304931640625,NORMAL2-IM-1161-0001.jpeg
0.43290907915900734,0.23800243359286277,0.0,1.0,0.4823529411764706,0.0,0.7098039215686275,-0.5130305712578134,-0.7374880811907358,7.062439770901487,126.89249387254901,0.12858518751715053,0.2647112077113659,0.9826701846203618,0.1351776123046875,8859,2259045,11.566161815717555,125.93903489327356,1048210086.8871971,0.0773162841796875,0.072540283203125,0.0503692626953125,0.07904052734375,0.1205291748046875,0.0958099365234375,0.0607757568359375,0.0735626220703125,0.2258148193359375,0.1442413330078125,NORMAL2-IM-0555-0001-0002.jpeg
0.44916447658164826,0.2578529216990004,0.0,1.0,0.4588235294117647,0.050980392156862744,0.7843137254901961,-0.1482089549208206,-1.00810796414456,7.54067513864782,150.14571078431376,0.08166037593713861,0.21779740463121322,0.9825270261936696,0.14984130859375,9820,2504100,12.766370383100863,131.9704148608499,1152068525.1823764,0.0702056884765625,0.0724639892578125,0.0527191162109375,0.089874267578125,0.1543426513671875,0.115997314453125,0.064239501953125,0.0722198486328125,0.172637939453125,0.1352996826171875,NORMAL2-IM-0875-0001.jpeg
0.5147461535883884,0.17697269827542322,0.0,1.0,0.5529411764705883,0.27450980392156865,0.7058823529411765,-0.8902046431351465,0.562711236219152,7.268876370438431,113.06723345588233,0.026539872417614952,0.18879513091077293,0.9718548651135778,0.119781494140625,7850,2001750,10.39207480440338,138.9575598638402,1272525531.5163088,0.0754241943359375,0.0742950439453125,0.0590972900390625,0.1028289794921875,0.149871826171875,0.122314453125,0.0702056884765625,0.0774993896484375,0.1196136474609375,0.1488494873046875,NORMAL2-IM-1242-0001.jpeg
